City,Latitude,Longitude,Gender,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Unlimited Data,Online Security,Online Backup,Device Protection,Tech Support,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Payment Method,Offer,Referred a Friend,Number of Referrals,Monthly Charges,Total Charges,Avg Monthly Long Distance Charges,Total Long Distance Charges,Avg Monthly GB Download,Total Extra Data Charges,Total Revenue,Total Refunds,Tenure Months,CLTV,Satisfaction Score,Customer Status,Churn Label,Churn Category,Churn Reason
Standish,40.346634,-120.386422,Male,No,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Credit card (automatic),Offer C,No,0,59.45,1507.0,3.26,84.75999999999999,6,0,1591.76,0.0,26,2074,4,Stayed,No,,
Termo,41.027281,-120.669427,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Electronic check,,No,0,20.05,299.3,9.19,128.66,0,0,427.96,0.0,14,5728,5,Stayed,No,,
Topaz,38.636052,-119.489162,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,Offer A,Yes,2,82.55,5832.65,28.21,2002.91,19,0,7835.559999999999,0.0,71,4668,3,Stayed,No,,
Tulelake,41.813521,-121.492666,Male,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,Electronic check,,No,0,81.25,5567.55,5.49,351.36,69,40,5958.91,0.0,64,4761,3,Stayed,No,,
Westwood,40.271535,-121.018087,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two year,Credit card (automatic),,No,0,74.3,4166.35,6.45,367.65,3,0,4534.0,0.0,57,5741,4,Stayed,No,,
Tahoma,39.061227,-120.179546,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),,Yes,5,109.7,7898.45,27.74,1997.28,3,0,9895.73,0.0,72,4319,4,Stayed,No,,
Kings Beach,39.246654,-120.029273,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Credit card (automatic),,Yes,4,96.35,3915.4,29.42,1176.8000000000002,23,0,5092.200000000001,0.0,40,2004,5,Stayed,No,,
Tahoe City,39.178337,-120.162806,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,Credit card (automatic),,Yes,3,66.6,979.5,22.14,309.96000000000004,11,0,1289.46,0.0,14,3516,3,Stayed,No,,
Olympic Valley,39.191797,-120.212401,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,Yes,2,44.5,90.05,30.87,61.74,19,0,151.79,0.0,2,5456,5,Joined,No,,
Los Angeles,33.964131,-118.272783,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Mailed check,,No,0,80.1,398.55,12.35,61.75,13,0,460.3,0.0,5,5225,3,Stayed,No,,
Los Angeles,34.076259,-118.310715,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,One year,Bank transfer (automatic),Offer C,Yes,5,69.05,1958.45,36.7,1064.3000000000002,69,40,3062.75,0.0,29,4459,4,Stayed,No,,
Los Angeles,34.048013,-118.293953,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,20.4,63.15,14.79,44.37,0,0,107.52,0.0,3,5695,4,Joined,No,,
Los Angeles,34.027337,-118.28515,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),Offer A,Yes,8,19.7,1301.1,14.86,1055.06,0,0,2356.16,0.0,71,4808,5,Stayed,No,,
Los Angeles,34.008293,-118.346766,Male,No,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,50.1,484.05,27.64,248.76,29,0,732.81,0.0,9,4738,4,Stayed,No,,
Los Angeles,34.00709,-118.258681,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Credit card (automatic),,No,0,83.45,3887.85,45.51,2184.48,27,0,6072.33,0.0,48,4250,4,Stayed,No,,
Los Angeles,34.065875,-118.238728,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer C,No,0,86.65,2208.75,49.87,1296.62,48,0,3505.37,0.0,26,4469,3,Stayed,No,,
Los Angeles,34.044639,-118.240413,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),Offer E,No,0,20.15,238.15,34.79,313.11,0,0,551.26,0.0,9,3772,4,Stayed,No,,
Los Angeles,34.039224,-118.266293,Female,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,Yes,9,19.4,958.15,12.68,583.28,0,0,1541.4299999999998,0.0,46,4630,4,Stayed,No,,
Los Angeles,34.028735,-118.317236,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),,Yes,3,60.05,3845.45,0.0,0.0,19,0,3845.45,0.0,64,4120,4,Stayed,No,,
Los Angeles,34.029043,-118.239504,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,,Yes,6,20.35,1267.0,31.43,1854.37,0,0,3121.37,0.0,59,5757,5,Stayed,No,,
Los Angeles,34.02381,-118.156582,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,One year,Mailed check,Offer E,No,0,94.05,633.45,36.49,255.43,42,0,888.8800000000001,0.0,7,5545,3,Stayed,No,,
Los Angeles,34.017697,-118.200577,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),,Yes,5,84.1,6129.65,47.4,3412.8,28,0,9542.45,0.0,72,4999,3,Stayed,No,,
Los Angeles,34.066303,-118.435479,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer D,No,0,78.75,1218.25,39.52,632.32,17,0,1850.57,0.0,16,4351,4,Stayed,No,,
Los Angeles,34.046174,-118.446333,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer C,Yes,7,55.55,1405.3,11.6,290.0,10,0,1695.3,0.0,25,2950,5,Stayed,No,,
Los Angeles,34.089953,-118.294824,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,Offer C,Yes,9,20.1,533.9,35.8,859.1999999999999,0,0,1393.1,0.0,24,5689,3,Stayed,No,,
Los Angeles,34.085807,-118.206617,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,One year,Electronic check,,Yes,5,70.3,676.15,26.37,263.7,26,0,939.85,0.0,10,5496,4,Stayed,No,,
Los Angeles,34.078821,-118.177576,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,No,No,One year,Credit card (automatic),Offer A,Yes,7,53.65,3804.4,14.18,978.42,16,0,4782.82,0.0,69,6092,3,Stayed,No,,
Los Angeles,34.050198,-118.210946,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,,No,0,20.75,1118.8,38.73,2207.61,0,0,3326.41,0.0,57,6271,3,Stayed,No,,
Los Angeles,34.030578,-118.399613,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),,Yes,2,103.4,5236.4,36.21,1810.5,22,0,7046.9,0.0,50,5437,5,Stayed,No,,
Los Angeles,34.051809,-118.383843,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,One year,Mailed check,Offer C,Yes,2,50.8,1386.8,0.0,0.0,19,0,1386.8,0.0,28,3240,4,Stayed,No,,
Los Angeles,34.002642,-118.287596,Male,No,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Mailed check,Offer C,No,0,79.0,1902.0,7.55,188.75,71,0,2090.75,0.0,25,5263,4,Stayed,No,,
Los Angeles,34.088017,-118.327168,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer E,Yes,3,74.6,239.05,39.51,118.53,17,30,387.58,0.0,3,3711,5,Joined,No,,
Los Angeles,34.110845,-118.259595,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,One year,Bank transfer (automatic),,Yes,1,96.5,5673.7,21.96,1339.56,2,0,7013.26,0.0,61,5926,5,Stayed,No,,
Los Angeles,33.994524,-118.149953,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,20.1,39.8,35.5,71.0,0,0,110.8,0.0,2,2051,5,Joined,No,,
Los Angeles,34.137412,-118.207607,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,,Yes,3,19.4,997.75,37.63,1919.13,0,0,2916.88,0.0,51,4025,4,Stayed,No,,
Los Angeles,34.11572,-118.192754,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,10,77.55,5574.35,48.76,3461.96,71,0,9036.31,0.0,71,5097,3,Stayed,No,,
Los Angeles,33.988543,-118.334081,Female,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,Yes,10,20.05,406.05,14.79,295.79999999999995,0,0,701.8499999999999,0.0,20,2698,3,Stayed,No,,
Los Angeles,33.952714,-118.292061,Male,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),Offer E,Yes,8,19.85,138.85,23.73,142.38,0,0,281.23,0.0,6,2186,5,Stayed,No,,
Los Angeles,33.954017,-118.402447,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,20.2,123.65,43.18,259.08,0,0,382.73,0.0,6,5029,5,Stayed,No,,
Los Angeles,34.108455,-118.362081,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-month,Mailed check,Offer C,No,0,67.45,1801.1,13.74,398.46,2,0,2199.56,0.0,29,3152,3,Stayed,No,,
Los Angeles,33.958149,-118.308441,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),Offer C,No,0,18.55,689.0,8.5,306.0,0,0,995.0,0.0,36,5703,3,Stayed,No,,
Los Angeles,34.072945,-118.37267,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Mailed check,Offer C,No,0,29.75,790.7,0.0,0.0,14,0,790.7,0.0,28,5463,5,Stayed,No,,
Los Angeles,33.987945,-118.370442,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,Offer B,No,0,24.2,1618.2,26.74,1684.62,0,0,3302.82,0.0,63,4948,3,Stayed,No,,
Los Angeles,34.061918,-118.277939,Male,Yes,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,Offer B,No,0,23.55,1173.35,11.86,569.28,0,0,1742.63,0.0,48,5019,3,Stayed,No,,
Los Angeles,34.001617,-118.222274,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Bank transfer (automatic),Offer B,Yes,5,20.45,900.9,49.58,2429.42,0,0,3330.32,0.0,49,6061,3,Stayed,No,,
Los Angeles,33.92128,-118.274186,Male,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Offer A,Yes,5,92.3,6719.9,13.59,978.48,5,0,7698.379999999999,0.0,72,5136,4,Stayed,No,,
Los Angeles,34.044271,-118.185237,Female,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),,Yes,9,53.65,3784.0,0.0,0.0,53,0,3784.0,0.0,72,5498,3,Stayed,No,,
Los Angeles,34.037251,-118.423573,Female,No,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,One year,Credit card (automatic),Offer B,No,0,39.65,1798.65,0.0,0.0,3,0,1798.65,0.0,47,4670,4,Stayed,No,,
Los Angeles,34.108833,-118.229715,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,,No,0,54.65,54.65,36.33,36.33,4,0,90.98,0.0,1,5882,3,Joined,No,,
Los Angeles,34.002028,-118.430656,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,One year,Bank transfer (automatic),Offer C,No,0,104.8,3886.45,28.41,1022.76,4,0,4909.21,0.0,36,5319,3,Stayed,No,,
Los Angeles,34.057496,-118.413959,Male,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer B,Yes,5,29.3,1224.05,0.0,0.0,53,0,1224.05,0.0,43,4741,3,Stayed,No,,
Los Angeles,34.137411,-118.328915,Female,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,Yes,5,83.85,2310.2,3.43,92.61,21,0,2402.81,0.0,27,5907,5,Stayed,No,,
Los Angeles,34.052917,-118.255178,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,No,0,103.65,3988.5,23.95,910.1,27,140,5038.6,0.0,38,2511,5,Stayed,No,,
Los Angeles,34.102084,-118.451629,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,No,0,99.05,3554.6,31.64,1107.4,7,0,4662.0,0.0,35,3484,4,Stayed,No,,
Beverly Hills,34.099891,-118.414338,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,Offer B,Yes,10,100.05,6034.85,45.75,2699.25,11,0,8734.1,0.0,59,4521,3,Stayed,No,,
Beverly Hills,34.063947,-118.383001,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),Offer C,No,0,20.35,531.6,39.77,1073.7900000000002,0,0,1605.3900000000003,0.0,27,4962,3,Stayed,No,,
Beverly Hills,34.062095,-118.401508,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,43.95,85.1,19.09,38.18,30,0,123.28,0.0,2,4057,5,Joined,No,,
Compton,33.88151,-118.234451,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,23.5,173.0,1.41,9.87,0,0,182.87,0.0,7,5508,4,Stayed,No,,
Compton,33.885811,-118.206459,Female,No,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,Yes,Yes,One year,Mailed check,Offer C,No,0,70.7,2511.95,29.27,1053.72,9,60,3625.67,0.0,36,3566,3,Stayed,No,,
Compton,33.912246,-118.236773,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),Offer B,Yes,10,94.3,3893.6,1.6,65.60000000000001,59,0,3959.2,0.0,41,2196,4,Stayed,No,,
Culver City,33.993991,-118.39704,Female,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,29.15,357.15,0.0,0.0,28,0,357.15,0.0,13,2876,4,Stayed,No,,
Culver City,34.019323,-118.391902,Male,No,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,No,0,20.85,467.5,36.16,687.04,0,0,1154.54,0.0,19,2654,4,Stayed,No,,
Downey,33.956228,-118.120993,Female,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Two year,Bank transfer (automatic),Offer B,Yes,1,37.7,2288.7,0.0,0.0,2,0,2288.7,0.0,60,5148,4,Stayed,No,,
El Segundo,33.917145,-118.401554,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Two year,Mailed check,,Yes,9,92.45,6460.55,3.08,212.52,20,0,6673.070000000001,0.0,69,4452,3,Stayed,No,,
Gardena,33.890853,-118.297967,Male,No,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,One year,Electronic check,Offer B,No,0,44.15,1931.3,0.0,0.0,11,0,1931.3,0.0,43,2522,4,Stayed,No,,
Gardena,33.876482,-118.284077,Female,No,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,No,No,One year,Mailed check,,No,0,36.05,402.6,0.0,0.0,17,100,502.6,0.0,11,4265,4,Stayed,No,,
Gardena,33.90139,-118.315697,Female,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer B,Yes,6,50.25,2221.55,6.49,292.05,22,0,2513.6000000000004,0.0,45,2036,4,Stayed,No,,
Hawthorne,33.914775,-118.348083,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),,Yes,6,109.75,7758.9,22.95,1652.4,17,0,9411.3,0.0,72,5791,3,Stayed,No,,
Huntington Park,33.97803,-118.217141,Female,Yes,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),,Yes,3,20.3,224.5,19.28,231.36,0,0,455.86,0.0,12,5190,5,Stayed,No,,
Lawndale,33.88856,-118.351813,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Credit card (automatic),,Yes,3,112.35,7388.45,20.41,1367.47,52,0,8755.92,0.0,67,5427,4,Stayed,No,,
Lynwood,33.923573,-118.200669,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Two year,Mailed check,Offer C,Yes,8,94.3,3460.95,13.13,485.81,58,0,3946.76,0.0,37,2615,3,Stayed,No,,
Malibu,34.037037,-118.705803,Female,No,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,One year,Bank transfer (automatic),Offer C,No,0,41.15,1700.9,0.0,0.0,73,0,1700.9,0.0,39,3445,4,Stayed,No,,
Malibu,34.074572,-118.831181,Female,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer B,No,0,74.65,3090.65,31.08,1274.28,12,100,4464.93,0.0,41,3859,4,Stayed,No,,
Manhattan Beach,33.889632,-118.39737,Female,No,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,No,0,48.25,1293.8,0.0,0.0,59,0,1293.8,0.0,25,4284,5,Stayed,No,,
Maywood,33.988572,-118.186565,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),Offer E,No,0,76.15,645.8,37.28,298.24,14,0,944.04,0.0,8,4457,4,Stayed,No,,
Pacific Palisades,34.079449,-118.548306,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Two year,Mailed check,,Yes,9,71.1,5224.95,45.81,3252.51,52,0,8477.46,0.0,71,6090,4,Stayed,No,,
Palos Verdes Peninsula,33.788208,-118.404955,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,,No,0,96.55,500.1,39.13,195.65,20,0,695.75,0.0,5,3787,3,Stayed,No,,
Rancho Palos Verdes,33.753146,-118.367459,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,Credit card (automatic),Offer C,No,0,79.3,2427.1,6.74,202.2,18,0,2629.3,0.0,30,2655,3,Stayed,No,,
Redondo Beach,33.830453,-118.384565,Male,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),Offer B,No,0,89.6,3488.15,32.27,1290.8000000000002,69,0,4778.950000000001,0.0,40,2524,4,Stayed,No,,
Redondo Beach,33.873395,-118.37019,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Mailed check,Offer B,No,0,20.5,1035.7,10.83,584.82,0,0,1620.52,0.0,54,5946,5,Stayed,No,,
South Gate,33.944624,-118.192615,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),,Yes,10,106.3,7565.35,15.09,1086.48,85,0,8651.83,0.0,72,4634,5,Stayed,No,,
Topanga,34.115192,-118.61017,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,One year,Bank transfer (automatic),,Yes,8,100.35,2799.0,7.73,216.44,13,0,3015.44,0.0,28,3411,3,Stayed,No,,
Venice,33.991782,-118.479229,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,,Yes,1,85.6,1601.5,28.04,504.72,28,0,2106.22,0.0,18,5968,4,Stayed,No,,
Playa Del Rey,33.947305,-118.439841,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,One year,Electronic check,Offer B,Yes,1,106.15,6256.2,35.23,2078.57,19,0,8334.77,0.0,59,5096,5,Stayed,No,,
Inglewood,33.956445,-118.358634,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Electronic check,,Yes,3,51.1,1232.9,27.91,614.02,27,0,1846.92,0.0,22,5329,5,Stayed,No,,
Inglewood,33.975332,-118.355252,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,19.9,19.9,2.38,2.38,0,0,22.28,0.0,1,4050,4,Joined,No,,
Inglewood,33.936291,-118.332639,Female,Yes,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,Yes,9,25.7,1937.4,8.48,610.5600000000001,0,0,2547.96,0.0,72,5079,3,Stayed,No,,
Inglewood,33.958134,-118.330905,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Electronic check,Offer B,Yes,7,99.4,5059.75,26.06,1303.0,18,0,6362.75,0.0,50,6479,4,Stayed,No,,
Santa Monica,34.015481,-118.493231,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,One year,Bank transfer (automatic),Offer B,Yes,6,69.7,3023.65,44.66,2143.68,27,0,5167.33,0.0,48,3442,3,Stayed,No,,
Santa Monica,34.035849,-118.503508,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer B,Yes,7,98.35,4889.2,27.38,1341.62,57,0,6230.82,0.0,49,4325,5,Stayed,No,,
Santa Monica,34.031529,-118.491156,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,,Yes,6,85.45,2289.9,3.18,89.04,12,0,2378.94,0.0,28,4022,3,Stayed,No,,
Santa Monica,34.026334,-118.474222,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Electronic check,,No,0,95.9,6503.2,19.67,1337.5600000000002,28,0,7840.76,0.0,68,5080,3,Stayed,No,,
Santa Monica,34.005439,-118.477507,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,Offer D,No,0,100.75,1313.25,44.43,577.59,41,120,2010.84,0.0,13,5985,3,Stayed,No,,
Torrance,33.833699,-118.314387,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,Offer D,No,0,89.2,990.3,10.95,120.45,29,0,1110.75,0.0,11,3734,4,Stayed,No,,
Torrance,33.807882,-118.347957,Male,Yes,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Credit card (automatic),,Yes,1,25.75,1864.2,40.04,2882.88,0,0,4747.08,0.0,72,4413,5,Stayed,No,,
Whittier,34.007353,-118.033683,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,,Yes,4,84.1,5979.7,38.83,2718.1,24,0,8697.8,0.0,70,5568,4,Stayed,No,,
Whittier,33.972119,-118.020188,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Offer B,Yes,9,79.3,3902.45,16.6,813.4000000000001,14,0,4715.85,0.0,49,6366,5,Stayed,No,,
Whittier,33.945318,-117.992066,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,One year,Credit card (automatic),,Yes,8,107.05,7142.5,38.47,2577.49,20,0,9719.99,0.0,67,4126,3,Stayed,No,,
Whittier,33.929704,-118.01208,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Bank transfer (automatic),Offer B,No,0,20.05,902.0,30.25,1391.5,0,0,2293.5,0.0,46,2942,5,Stayed,No,,
Whittier,33.976678,-118.065875,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),,Yes,1,19.5,805.2,45.19,1672.03,0,0,2477.23,0.0,37,3924,4,Stayed,No,,
Buena Park,33.874224,-117.993368,Female,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,,Yes,5,45.3,528.45,0.0,0.0,9,0,528.45,0.0,13,4118,4,Stayed,No,,
