City,Latitude,Longitude,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Churn Reason
Desert Center,33.889605,-115.257009,Male,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,98.65,2537.0,No,4191,No,0,NULL,37.0,76,Yes,Yes,Yes,0.0,0,962.0,3499.0,3,Stayed,NULL,NULL
Desert Hot Springs,33.948558,-116.516976,Male,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Mailed check,61.65,1393.6,No,2926,No,0,Offer D,39.85,52,No,Yes,Yes,0.0,0,836.85,2230.45,4,Stayed,NULL,NULL
Desert Hot Springs,33.832799,-116.250973,Female,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,89.35,89.35,No,2432,No,0,NULL,5.36,19,No,Yes,Yes,0.0,0,5.36,94.71,3,Joined,NULL,NULL
Earp,34.137742,-114.36514,Male,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Electronic check,95.4,4445.3,No,4334,No,0,NULL,4.15,46,Yes,Yes,Yes,0.0,0,199.2,4644.5,3,Stayed,NULL,NULL
El Centro,32.770393,-115.60915,Female,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Credit card (automatic),35.4,978.6,No,2519,Yes,4,NULL,0.0,51,No,No,Yes,0.0,0,0.0,978.6,3,Stayed,NULL,NULL
Heber,32.730583,-115.501083,Male,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.95,1258.15,No,5971,Yes,7,NULL,30.14,0,No,No,No,0.0,0,1808.4,3066.55,4,Stayed,NULL,NULL
Holtville,32.811001,-115.152865,Male,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.25,331.35,No,4769,No,0,Offer D,31.33,0,No,No,No,0.0,0,563.9399999999999,895.29,5,Stayed,NULL,NULL
La Quinta,33.695532,-116.310571,Female,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.4,84.75,No,5602,No,0,NULL,32.15,0,No,No,No,0.0,0,128.6,213.35,3,Stayed,NULL,NULL
Mecca,33.543835,-115.993906,Male,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),24.75,1715.1,No,6263,Yes,4,NULL,36.5,0,No,No,No,0.0,0,2372.5,4087.6,5,Stayed,NULL,NULL
Morongo Valley,34.097863,-116.594561,Male,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,25.35,1715.15,No,6059,Yes,6,Offer A,10.46,0,No,No,No,0.0,0,732.2,2447.3500000000004,3,Stayed,NULL,NULL
North Palm Springs,33.906496,-116.569499,Male,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.0,1250.1,No,4402,No,0,NULL,24.48,0,No,No,No,0.0,0,1517.76,2767.86,3,Stayed,NULL,NULL
Ocotillo,32.698964,-115.886656,Female,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Electronic check,59.75,3996.8,No,5979,Yes,9,Offer A,8.39,16,No,No,Yes,0.0,0,553.74,4550.54,3,Stayed,NULL,NULL
Palm Desert,33.694501,-116.412711,Female,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),82.5,5215.1,No,5314,No,0,Offer B,4.75,69,Yes,Yes,No,0.0,40,308.75,5563.85,3,Stayed,NULL,NULL
Palm Springs,33.745746,-116.514215,Female,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,673.2,No,2864,No,0,NULL,36.75,0,No,No,No,0.0,0,1249.5,1922.7,5,Stayed,NULL,NULL
Palo Verde,33.3249,-114.758334,Male,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Bank transfer (automatic),90.8,1442.2,No,5560,Yes,8,Offer D,48.71,12,No,No,Yes,0.0,0,779.36,2221.56,3,Stayed,NULL,NULL
Pioneertown,34.201108,-116.593456,Female,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,104.95,5222.35,No,5570,No,0,Offer B,17.65,29,Yes,No,Yes,0.0,0,882.4999999999999,6104.85,5,Stayed,NULL,NULL
Rancho Mirage,33.763678,-116.429928,Male,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,105.25,7291.75,No,6319,Yes,10,Offer A,37.69,8,Yes,Yes,Yes,0.0,0,2675.99,9967.74,5,Stayed,NULL,NULL
Salton City,33.28156,-115.955541,Male,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,23.75,424.5,No,3076,No,0,Offer D,12.97,0,No,No,No,0.0,0,233.46,657.96,4,Stayed,NULL,NULL
Thousand Palms,33.849263,-116.382778,Male,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,61.3,249.4,No,5281,No,0,NULL,37.7,2,Yes,No,No,0.0,10,150.8,410.2,3,Stayed,NULL,NULL
Twentynine Palms,34.17211,-115.769773,Female,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Mailed check,75.8,4415.75,No,4292,Yes,1,Offer B,2.87,69,Yes,No,Yes,0.0,0,166.46,4582.21,3,Stayed,NULL,NULL
Twentynine Palms,34.457829,-116.139589,Female,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Electronic check,98.0,5270.6,No,4615,Yes,10,Offer B,37.5,11,No,Yes,Yes,0.0,0,2100.0,7370.6,3,Stayed,NULL,NULL
White Water,33.972293,-116.654195,Male,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Mailed check,52.0,2884.9,No,5845,Yes,8,Offer B,0.0,41,Yes,No,Yes,0.0,0,0.0,2884.9,3,Stayed,NULL,NULL
Yucca Valley,34.159534,-116.425984,Female,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Mailed check,64.4,253.0,No,3334,No,0,NULL,1.1,19,Yes,No,Yes,0.0,0,4.4,257.4,4,Stayed,NULL,NULL
Adelanto,34.667815,-117.536183,Male,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Credit card (automatic),45.8,436.2,No,5586,No,0,NULL,15.45,22,No,No,Yes,0.0,0,154.5,590.7,3,Stayed,NULL,NULL
Amboy,34.559882,-115.637164,Male,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Electronic check,30.5,118.4,No,3030,No,0,NULL,0.0,22,Yes,No,Yes,0.0,0,0.0,118.4,4,Stayed,NULL,NULL
Apple Valley,34.55082,-117.122396,Female,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,69.15,3649.6,No,5187,Yes,1,Offer B,45.76,13,No,No,No,0.0,110,2333.76,6093.36,4,Stayed,NULL,NULL
Baker,35.28952,-116.092214,Female,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Mailed check,49.25,255.6,No,2979,No,0,NULL,0.0,48,Yes,Yes,Yes,0.0,0,0.0,255.6,3,Stayed,NULL,NULL
Fort Irwin,35.349241,-116.770281,Male,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Bank transfer (automatic),39.35,2395.05,No,5374,Yes,7,Offer B,0.0,16,Yes,No,Yes,0.0,0,0.0,2395.05,5,Stayed,NULL,NULL
Grand Terrace,34.029175,-117.307211,Female,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),105.1,5083.55,No,3109,Yes,4,Offer B,39.25,51,Yes,Yes,Yes,0.0,0,1884.0,6967.55,3,Stayed,NULL,NULL
Big Bear Lake,34.242058,-116.89802,Female,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,644.5,No,3726,No,0,NULL,25.52,0,No,No,No,0.0,0,893.1999999999999,1537.6999999999998,4,Stayed,NULL,NULL
Calimesa,33.982787,-117.057627,Male,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.75,39.3,No,4064,No,0,NULL,1.97,0,No,No,No,0.0,0,3.94,43.24,4,Joined,NULL,NULL
Cedar Glen,34.255203,-117.175654,Female,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.75,989.05,No,4934,No,0,Offer B,37.95,0,No,No,No,0.0,0,1897.5,2886.55,4,Stayed,NULL,NULL
Colton,34.030915,-117.273201,Female,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),70.4,2406.1,No,4860,No,0,NULL,49.45,19,No,No,No,0.0,60,1631.85,4097.95,4,Stayed,NULL,NULL
Crestline,34.248061,-117.29028,Male,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.45,638.55,No,2598,No,0,NULL,34.57,0,No,No,No,0.0,0,1071.67,1710.22,3,Stayed,NULL,NULL
Daggett,34.875144,-116.821698,Female,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.35,191.1,No,5352,Yes,9,NULL,30.83,0,No,No,No,0.0,0,277.47,468.57,3,Stayed,NULL,NULL
Death Valley,36.27688,-117.033326,Female,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,86.2,4524.05,No,6275,Yes,7,Offer B,4.33,12,Yes,Yes,Yes,0.0,0,233.82,4757.87,3,Stayed,NULL,NULL
Essex,34.9436,-115.287901,Female,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Credit card (automatic),95.65,4664.2,No,4727,No,0,Offer B,30.6,59,No,No,Yes,0.0,0,1407.6,6071.8,3,Stayed,NULL,NULL
Fawnskin,34.274846,-116.937581,Male,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Electronic check,103.8,3470.8,No,5382,No,0,Offer C,4.28,16,No,Yes,Yes,0.0,0,145.52,3616.32,4,Stayed,NULL,NULL
Fontana,34.087558,-117.464096,Male,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Electronic check,97.2,6910.3,No,4603,Yes,7,Offer A,39.09,69,No,Yes,Yes,0.0,0,2775.3900000000003,9685.69,3,Stayed,NULL,NULL
Fontana,34.136367,-117.460803,Female,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Mailed check,63.55,4014.2,No,5733,Yes,6,Offer B,1.18,27,Yes,No,No,0.0,90,74.33999999999999,4178.54,3,Stayed,NULL,NULL
Fontana,34.049671,-117.468896,Female,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.95,1288.0,No,5458,No,0,Offer B,44.35,0,No,No,No,0.0,0,2261.85,3549.85,5,Stayed,NULL,NULL
Forest Falls,34.067699,-116.903891,Female,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),99.0,6375.8,No,5483,Yes,7,Offer B,35.92,11,No,Yes,Yes,0.0,0,2298.88,8674.68,4,Stayed,NULL,NULL
Helendale,34.757783,-117.33997,Male,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Bank transfer (automatic),85.55,5251.75,No,4845,Yes,5,Offer B,46.65,23,Yes,No,Yes,0.0,0,2845.65,8097.4,4,Stayed,NULL,NULL
Hesperia,34.361387,-117.337509,Female,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),94.0,1505.45,No,4521,No,0,NULL,15.28,16,No,Yes,Yes,0.0,0,229.2,1734.65,3,Stayed,NULL,NULL
Hinkley,34.983808,-117.239306,Female,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,50.3,913.3,No,5877,No,0,NULL,38.32,20,No,No,Yes,0.0,0,689.76,1603.06,3,Stayed,NULL,NULL
Lake Arrowhead,34.2565,-117.19335,Female,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Electronic check,95.0,5535.8,No,6245,Yes,3,Offer B,42.18,22,No,Yes,Yes,0.0,0,2404.26,7940.059999999999,5,Stayed,NULL,NULL
Loma Linda,34.049315,-117.255974,Male,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Bank transfer (automatic),61.4,815.55,No,3186,Yes,3,NULL,10.74,59,No,Yes,No,0.0,20,150.36,985.91,4,Stayed,NULL,NULL
Lucerne Valley,34.508417,-116.856103,Male,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Credit card (automatic),80.55,1411.65,No,5137,No,0,NULL,38.79,14,No,No,Yes,0.0,0,698.22,2109.87,5,Stayed,NULL,NULL
Lytle Creek,34.238162,-117.534306,Female,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Bank transfer (automatic),78.5,5602.25,No,6072,Yes,4,Offer A,32.37,22,No,No,Yes,0.0,0,2330.64,7932.889999999999,3,Stayed,NULL,NULL
Mentone,34.103578,-117.04054,Male,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),114.3,8244.3,No,4280,Yes,10,Offer A,21.68,30,Yes,Yes,Yes,0.0,0,1517.6,9761.9,4,Stayed,NULL,NULL
Needles,34.711224,-114.702256,Female,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.05,741.5,No,2295,No,0,Offer C,41.63,0,No,No,No,0.0,0,1581.94,2323.44,5,Stayed,NULL,NULL
Nipton,35.478736,-115.516984,Male,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Credit card (automatic),62.65,4375.8,No,5215,Yes,4,Offer A,36.51,24,Yes,No,Yes,0.0,0,2482.68,6858.48,3,Stayed,NULL,NULL
Oro Grande,34.647959,-117.296957,Male,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Credit card (automatic),92.7,5968.4,No,5205,Yes,3,Offer B,27.14,26,No,No,Yes,0.0,0,1764.1,7732.5,3,Stayed,NULL,NULL
Phelan,34.441123,-117.537886,Female,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,100.45,3096.9,No,3936,No,0,Offer C,34.49,59,No,Yes,No,0.0,80,1034.7,4211.6,5,Stayed,NULL,NULL
Pinon Hills,34.459322,-117.629729,Male,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Bank transfer (automatic),75.2,3901.25,No,4708,Yes,10,Offer B,9.99,5,Yes,Yes,Yes,0.0,0,509.49,4410.74,3,Stayed,NULL,NULL
Redlands,34.003243,-117.138286,Female,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Credit card (automatic),84.75,2613.4,No,3727,No,0,Offer C,24.21,48,No,No,Yes,0.0,0,750.51,3363.91,3,Stayed,NULL,NULL
Rialto,34.109775,-117.378904,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Bank transfer (automatic),79.5,5661.7,No,4390,Yes,5,Offer A,32.59,14,Yes,Yes,Yes,0.0,0,2346.4800000000005,8008.18,3,Stayed,NULL,NULL
Running Springs,34.186211,-117.07683,Female,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,19.8,695.05,No,5987,No,0,Offer C,30.17,0,No,No,No,0.0,0,1116.29,1811.34,5,Stayed,NULL,NULL
Sugarloaf,34.243088,-116.830015,Male,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Mailed check,100.9,5552.05,No,5101,No,0,Offer B,42.19,51,No,Yes,Yes,0.0,0,2320.45,7872.5,4,Stayed,NULL,NULL
Tecopa,35.824572,-116.274755,Male,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Bank transfer (automatic),95.3,3275.15,No,3087,No,0,Offer C,10.36,53,No,Yes,Yes,0.0,0,341.88,3617.03,4,Stayed,NULL,NULL
Victorville,34.486835,-117.362274,Female,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Bank transfer (automatic),90.95,4236.6,No,5187,Yes,2,Offer B,6.26,48,Yes,Yes,No,0.0,50,287.96,4574.56,5,Stayed,NULL,NULL
Victorville,34.567058,-117.362329,Female,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,54.5,54.5,No,4359,No,0,NULL,33.21,75,Yes,No,Yes,0.0,0,33.21,87.71000000000001,3,Joined,NULL,NULL
San Bernardino,34.105935,-117.2914,Female,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Bank transfer (automatic),49.6,962.9,No,5735,Yes,3,NULL,7.42,17,No,No,Yes,0.0,0,140.98,1103.88,3,Stayed,NULL,NULL
San Bernardino,34.142747,-117.300864,Female,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.0,1498.35,No,4673,No,0,Offer B,32.05,0,No,No,No,0.0,0,1955.05,3453.4,4,Stayed,NULL,NULL
San Bernardino,34.250069,-117.393949,Male,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,45.45,1233.15,No,5451,No,0,Offer C,29.07,42,No,No,Yes,0.0,0,755.82,1988.9700000000005,3,Stayed,NULL,NULL
San Bernardino,34.084909,-117.258107,Male,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),107.75,4882.8,No,3301,No,0,Offer B,29.81,27,No,Yes,Yes,0.0,0,1341.45,6224.25,5,Stayed,NULL,NULL
San Bernardino,34.106922,-117.297553,Male,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Credit card (automatic),89.1,5411.65,No,5995,Yes,4,Offer B,37.75,73,No,No,Yes,0.0,0,2340.5,7752.15,4,Stayed,NULL,NULL
Riverside,33.994676,-117.372498,Female,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,44.75,148.05,No,3422,No,0,NULL,34.89,13,No,No,No,0.0,10,104.67,262.72,5,Joined,NULL,NULL
Riverside,33.890046,-117.455583,Female,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Bank transfer (automatic),101.6,3930.55,No,3275,Yes,7,Offer B,14.73,82,No,Yes,Yes,0.0,0,603.9300000000001,4534.4800000000005,3,Stayed,NULL,NULL
Riverside,33.9108,-117.398153,Male,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),103.15,6895.5,No,4376,Yes,4,Offer A,13.26,76,Yes,Yes,Yes,0.0,0,888.42,7783.92,3,Stayed,NULL,NULL
Riverside,33.930931,-117.361788,Female,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Mailed check,95.65,6856.95,No,5856,Yes,6,Offer A,5.22,10,No,No,Yes,0.0,0,370.62,7227.57,3,Stayed,NULL,NULL
Riverside,33.976328,-117.319786,Female,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Bank transfer (automatic),75.1,2658.8,No,4131,Yes,3,Offer C,1.12,23,No,Yes,Yes,0.0,0,41.440000000000005,2700.24,3,Stayed,NULL,NULL
Riverside,33.885499,-117.324959,Male,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Mailed check,61.35,3766.2,No,6174,Yes,5,NULL,22.22,16,Yes,No,Yes,0.0,0,1333.1999999999998,5099.4,3,Stayed,NULL,NULL
March Air Reserve Base,33.888323,-117.277533,Female,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.7,129.55,No,5387,No,0,Offer E,31.02,0,No,No,No,0.0,0,186.12,315.67,5,Stayed,NULL,NULL
Lake Elsinore,33.705836,-117.318204,Female,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),51.0,581.7,No,5777,Yes,8,NULL,44.84,57,No,No,No,0.0,60,493.24,1134.94,3,Stayed,NULL,NULL
Anza,33.527605,-116.666551,Female,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,88.85,929.45,No,4531,Yes,8,NULL,32.76,51,No,Yes,Yes,0.0,0,327.6,1257.05,4,Stayed,NULL,NULL
Hemet,33.739415,-116.968339,Male,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.05,679.0,No,2236,Yes,6,Offer C,4.42,0,No,No,No,0.0,0,150.28,829.28,3,Stayed,NULL,NULL
Hemet,33.644585,-116.871544,Female,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Mailed check,65.1,3846.75,No,5172,No,0,NULL,23.18,18,Yes,Yes,Yes,0.0,0,1437.16,5283.91,3,Stayed,NULL,NULL
Hemet,33.734933,-117.044145,Male,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Mailed check,70.15,4480.7,No,5037,Yes,5,NULL,32.93,26,Yes,Yes,Yes,0.0,0,2107.52,6588.219999999999,4,Stayed,NULL,NULL
Idyllwild,33.755039,-116.741796,Male,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.75,499.4,No,5161,No,0,Offer C,29.38,0,No,No,No,0.0,0,734.5,1233.9,3,Stayed,NULL,NULL
Moreno Valley,33.88274,-117.224878,Female,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Mailed check,56.05,1553.2,No,3079,No,0,Offer C,35.75,71,No,No,Yes,0.0,0,929.5,2482.7,4,Stayed,NULL,NULL
Moreno Valley,33.923149,-117.244933,Male,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.95,219.5,No,3044,No,0,NULL,7.86,0,No,No,No,0.0,0,78.60000000000001,298.1,5,Stayed,NULL,NULL
Moreno Valley,33.907361,-117.109972,Female,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Mailed check,98.6,5311.85,No,4635,No,0,NULL,29.39,12,No,No,Yes,0.0,0,1557.67,6869.52,3,Stayed,NULL,NULL
Mountain Center,33.638645,-116.55783,Male,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Credit card (automatic),79.0,2576.8,No,4396,No,0,Offer C,17.63,19,No,No,Yes,0.0,0,581.79,3158.59,3,Stayed,NULL,NULL
Murrieta,33.548869,-117.334165,Female,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Credit card (automatic),89.45,6435.25,No,6004,Yes,10,Offer A,16.26,27,No,No,Yes,0.0,0,1154.46,7589.71,4,Stayed,NULL,NULL
Murrieta,33.581045,-117.14719,Female,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,74.2,1993.25,No,3982,No,0,Offer C,16.38,82,No,No,Yes,0.0,0,475.02,2468.27,5,Stayed,NULL,NULL
Nuevo,33.82769,-117.102244,Male,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),81.0,1923.85,No,3019,Yes,3,Offer C,45.68,26,Yes,Yes,Yes,0.0,0,1096.32,3020.17,3,Stayed,NULL,NULL
Perris,33.787298,-117.320676,Male,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Electronic check,49.6,939.8,No,3235,Yes,5,NULL,13.18,10,No,No,Yes,0.0,0,263.6,1203.4,3,Stayed,NULL,NULL
Perris,33.828289,-117.201666,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,84.6,84.6,No,2196,No,0,Offer E,7.34,11,No,No,No,0.0,0,7.34,91.94,3,Joined,NULL,NULL
Menifee,33.653338,-117.178271,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),84.2,5986.55,No,5598,Yes,10,Offer A,37.84,53,Yes,Yes,Yes,0.0,0,2724.4800000000005,8711.03,3,Stayed,NULL,NULL
Sun City,33.739412,-117.173334,Male,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Electronic check,106.3,5487.0,No,4969,Yes,4,NULL,49.82,51,Yes,Yes,Yes,0.0,0,2590.64,8077.639999999999,3,Stayed,NULL,NULL
Sun City,33.707483,-117.200006,Female,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,69.05,651.5,No,5121,No,0,Offer E,29.87,5,No,No,Yes,0.0,0,268.83,920.33,3,Stayed,NULL,NULL
Sun City,33.69887,-117.25071,Female,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,45.4,45.4,No,4916,No,0,Offer E,49.33,21,No,No,Yes,0.0,0,49.33,94.73,3,Joined,NULL,NULL
Wildomar,33.617108,-117.253349,Male,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Electronic check,99.35,6856.45,No,4637,No,0,Offer A,8.46,21,Yes,Yes,Yes,0.0,0,583.74,7440.19,4,Stayed,NULL,NULL
Winchester,33.657433,-117.04254,Male,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Mailed check,50.75,50.75,No,2250,No,0,Offer E,45.77,20,No,No,Yes,0.0,0,45.77,96.52,3,Joined,NULL,NULL
Irvine,33.720359,-117.733655,Male,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),87.1,4735.2,No,5418,No,0,NULL,18.54,26,Yes,Yes,No,0.0,80,1001.16,5816.36,3,Stayed,NULL,NULL
Irvine,33.688546,-117.788091,Male,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,20.15,682.15,No,5759,No,0,Offer C,21.16,0,No,No,No,0.0,0,698.28,1380.4299999999998,3,Stayed,NULL,NULL
