City,Churn Label,Latitude,Longitude,Count
Redwood City,Yes,37.499411,-122.196318,1
Redwood Valley,No,39.298065,-123.25211,3
Redwood Valley,Yes,39.298065,-123.25211,1
Reedley,No,36.636638,-119.421842,4
Rescue,No,38.724322,-120.991237,3
Rescue,Yes,38.724322,-120.991237,1
Reseda,No,34.200175,-118.540958,3
Reseda,Yes,34.200175,-118.540958,2
Rialto,No,34.109775,-117.378904,4
Rialto,No,34.156758,-117.404686,2
Rialto,Yes,34.156758,-117.404686,2
Richgrove,No,35.809921,-119.127437,3
Richgrove,Yes,35.809921,-119.127437,1
Richmond,No,37.921034,-122.341798,3
Richmond,No,37.945288,-122.383941,3
Richmond,No,37.941456,-122.320968,2
Richmond,Yes,37.941456,-122.320968,2
Richmond,Yes,37.921034,-122.341798,1
Richmond,Yes,37.945288,-122.383941,1
Richvale,No,39.495768,-121.747472,4
Ridgecrest,No,35.603913,-117.67828,2
Ridgecrest,Yes,35.603913,-117.67828,2
Rio Dell,Yes,40.485849,-124.163234,3
Rio Dell,No,40.485849,-124.163234,1
Rio Linda,No,38.688764,-121.457596,3
Rio Linda,Yes,38.688764,-121.457596,1
Rio Nido,No,38.522328,-122.97932,3
Rio Nido,Yes,38.522328,-122.97932,1
Rio Oso,No,38.954144,-121.482536,3
Rio Oso,Yes,38.954144,-121.482536,1
Rio Vista,No,38.148862,-121.737696,3
Rio Vista,Yes,38.148862,-121.737696,1
Ripon,No,37.750778,-121.13238,4
River Pines,No,38.545775,-120.743325,4
Riverbank,Yes,37.734971,-120.954271,4
Riverdale,No,36.452211,-119.94575,3
Riverdale,Yes,36.452211,-119.94575,1
Riverside,No,33.9108,-117.398153,4
Riverside,No,33.976328,-117.319786,4
Riverside,No,33.994676,-117.372498,4
Riverside,No,33.885499,-117.324959,3
Riverside,No,33.920907,-117.489426,3
Riverside,No,33.890046,-117.455583,2
Riverside,No,33.930931,-117.361788,2
Riverside,No,34.004379,-117.447864,2
Riverside,Yes,33.890046,-117.455583,2
Riverside,Yes,33.930931,-117.361788,2
Riverside,Yes,34.004379,-117.447864,2
Riverside,Yes,33.885499,-117.324959,1
Riverside,Yes,33.920907,-117.489426,1
Rocklin,No,38.7904,-121.236973,4
Rocklin,No,38.823278,-121.281856,4
Rodeo,No,38.027218,-122.23463,2
Rodeo,Yes,38.027218,-122.23463,2
Rohnert Park,No,38.34719,-122.697822,3
Rohnert Park,Yes,38.34719,-122.697822,1
Rosamond,No,34.903052,-118.411251,3
Rosamond,Yes,34.903052,-118.411251,1
Rosemead,Yes,34.065108,-118.082791,3
Rosemead,No,34.065108,-118.082791,2
Roseville,No,38.784329,-121.373245,4
Roseville,No,38.736685,-121.251984,3
Roseville,No,38.759751,-121.288545,2
Roseville,Yes,38.759751,-121.288545,2
Roseville,Yes,38.736685,-121.251984,1
Rough And Ready,No,39.225634,-121.156163,2
Rough And Ready,Yes,39.225634,-121.156163,2
Round Mountain,No,40.923558,-122.059933,3
Round Mountain,Yes,40.923558,-122.059933,1
Rowland Heights,Yes,33.976753,-117.897367,3
Rowland Heights,No,33.976753,-117.897367,2
Running Springs,Yes,34.186211,-117.07683,3
Running Springs,No,34.186211,-117.07683,1
Sacramento,No,38.445939,-121.496855,4
Sacramento,No,38.490508,-121.284171,4
Sacramento,No,38.512569,-121.495184,4
Sacramento,No,38.574856,-121.46504,4
Sacramento,No,38.619049,-121.517552,4
Sacramento,No,38.646209,-121.52446,4
Sacramento,No,38.660442,-121.346321,4
Sacramento,No,38.475465,-121.443625,3
Sacramento,No,38.486502,-121.334051,3
Sacramento,No,38.517295,-121.439819,3
Sacramento,No,38.53508,-121.444144,3
Sacramento,No,38.542532,-121.378826,3
Sacramento,No,38.549185,-121.328386,3
Sacramento,No,38.550722,-121.457314,3
Sacramento,No,38.556306,-121.495817,3
Sacramento,No,38.567594,-121.437507,3
Sacramento,No,38.584505,-121.491956,3
Sacramento,No,38.585826,-121.376263,3
Sacramento,No,38.590035,-121.412455,3
Sacramento,No,38.625096,-121.383658,3
Sacramento,No,38.687367,-121.34848,3
Sacramento,No,38.691607,-121.602284,3
Sacramento,Yes,38.646096,-121.442433,3
Sacramento,No,38.486938,-121.395805,2
Sacramento,No,38.494832,-121.529447,2
Sacramento,No,38.608405,-121.449942,2
Sacramento,No,38.685069,-121.543709,2
Sacramento,Yes,38.486938,-121.395805,2
Sacramento,Yes,38.494832,-121.529447,2
Sacramento,Yes,38.608405,-121.449942,2
Sacramento,Yes,38.685069,-121.543709,2
Sacramento,No,38.646096,-121.442433,1
Sacramento,Yes,38.475465,-121.443625,1
Sacramento,Yes,38.486502,-121.334051,1
Sacramento,Yes,38.517295,-121.439819,1
Sacramento,Yes,38.53508,-121.444144,1
Sacramento,Yes,38.542532,-121.378826,1
Sacramento,Yes,38.549185,-121.328386,1
Sacramento,Yes,38.550722,-121.457314,1
Sacramento,Yes,38.556306,-121.495817,1
Sacramento,Yes,38.567594,-121.437507,1
Sacramento,Yes,38.584505,-121.491956,1
Sacramento,Yes,38.585826,-121.376263,1
Sacramento,Yes,38.590035,-121.412455,1
Sacramento,Yes,38.625096,-121.383658,1
Sacramento,Yes,38.687367,-121.34848,1
Sacramento,Yes,38.691607,-121.602284,1
Saint Helena,No,38.581354,-122.296283,2
Saint Helena,Yes,38.581354,-122.296283,2
Salida,No,37.713152,-121.08739,3
Salida,Yes,37.713152,-121.08739,1
Salinas,No,36.667794,-121.601306,4
Salinas,No,36.77462,-121.664714,4
Salinas,No,36.624338,-121.615669,3
Salinas,No,36.722898,-121.633648,3
Salinas,No,36.64152,-121.622188,2
Salinas,Yes,36.64152,-121.622188,2
Salinas,Yes,36.624338,-121.615669,1
Salinas,Yes,36.722898,-121.633648,1
Salton City,No,33.28156,-115.955541,5
Salyer,No,40.89866,-123.539754,3
Salyer,Yes,40.89866,-123.539754,1
Samoa,No,40.809636,-124.189977,3
Samoa,Yes,40.809636,-124.189977,1
San Andreas,No,38.196497,-120.61689,4
San Anselmo,No,37.99272,-122.575026,2
San Anselmo,Yes,37.99272,-122.575026,2
San Ardo,No,35.996008,-120.85305,4
San Bernardino,No,34.250069,-117.393949,4
San Bernardino,No,34.106922,-117.297553,3
San Bernardino,No,34.122501,-117.320138,3
San Bernardino,No,34.142747,-117.300864,3
San Bernardino,No,34.183286,-117.221722,3
San Bernardino,No,34.105935,-117.2914,2
San Bernardino,Yes,34.084909,-117.258107,2
San Bernardino,Yes,34.105935,-117.2914,2
San Bernardino,No,34.084909,-117.258107,1
San Bernardino,Yes,34.106922,-117.297553,1
San Bernardino,Yes,34.122501,-117.320138,1
San Bernardino,Yes,34.142747,-117.300864,1
San Bernardino,Yes,34.183286,-117.221722,1
San Bruno,No,37.624436,-122.430661,3
San Bruno,Yes,37.624436,-122.430661,1
San Carlos,No,37.497915,-122.267361,4
San Clemente,No,33.429488,-117.609432,4
San Clemente,No,33.4725,-117.584273,4
San Diego,No,32.741852,-117.243453,5
San Diego,No,32.89325,-117.087091,5
San Diego,No,32.677716,-117.047666,4
San Diego,No,32.707892,-117.05512,4
San Diego,No,32.716007,-117.117462,4
San Diego,No,32.72523,-117.171346,4
San Diego,No,32.765299,-117.122565,4
San Diego,No,32.802959,-117.027095,4
San Diego,No,32.807867,-117.060993,4
San Diego,No,32.808814,-117.134694,4
San Diego,No,32.825086,-117.199424,4
San Diego,No,32.827238,-117.089287,4
San Diego,No,32.886925,-117.152162,4
San Diego,No,33.000269,-117.072093,4
San Diego,No,33.017518,-117.118456,4
San Diego,Yes,32.961064,-117.134917,4
San Diego,No,32.578103,-117.012975,3
San Diego,No,32.697098,-117.116587,3
San Diego,No,32.71346,-117.236378,3
San Diego,No,32.762506,-117.07245,3
San Diego,No,32.76501,-117.19938,3
San Diego,No,32.787836,-117.232376,3
San Diego,No,32.805518,-117.169052,3
San Diego,No,32.85723,-117.209774,3
San Diego,No,32.898613,-117.202937,3
San Diego,Yes,32.741499,-117.127409,3
San Diego,Yes,32.741859,-117.090353,3
San Diego,Yes,32.747484,-117.166877,3
San Diego,Yes,32.774046,-117.142454,3
San Diego,Yes,32.957195,-117.202542,3
San Diego,No,32.741499,-117.127409,2
San Diego,No,32.741859,-117.090353,2
San Diego,No,32.747484,-117.166877,2
San Diego,No,32.774046,-117.142454,2
San Diego,No,32.957195,-117.202542,2
San Diego,Yes,32.578103,-117.012975,2
San Diego,Yes,32.697098,-117.116587,2
San Diego,Yes,32.71346,-117.236378,2
San Diego,Yes,32.762506,-117.07245,2
San Diego,Yes,32.76501,-117.19938,2
San Diego,Yes,32.787836,-117.232376,2
San Diego,Yes,32.805518,-117.169052,2
San Diego,Yes,32.85723,-117.209774,2
San Diego,Yes,32.898613,-117.202937,2
San Diego,No,32.961064,-117.134917,1
San Diego,Yes,32.677716,-117.047666,1
San Diego,Yes,32.707892,-117.05512,1
San Diego,Yes,32.716007,-117.117462,1
San Diego,Yes,32.72523,-117.171346,1
San Diego,Yes,32.765299,-117.122565,1
San Diego,Yes,32.802959,-117.027095,1
San Diego,Yes,32.807867,-117.060993,1
San Diego,Yes,32.808814,-117.134694,1
San Diego,Yes,32.825086,-117.199424,1
San Diego,Yes,32.827238,-117.089287,1
San Diego,Yes,32.886925,-117.152162,1
San Diego,Yes,33.000269,-117.072093,1
San Diego,Yes,33.017518,-117.118456,1
San Dimas,Yes,34.102119,-117.815532,4
San Dimas,No,34.102119,-117.815532,1
San Fernando,No,34.286131,-118.435969,4
San Fernando,Yes,34.286131,-118.435969,1
San Francisco,No,37.721052,-122.413573,4
San Francisco,No,37.731505,-122.384532,4
San Francisco,No,37.74441,-122.486764,4
San Francisco,No,37.773147,-122.411287,4
San Francisco,No,37.781304,-122.461522,4
San Francisco,No,37.801776,-122.402293,4
San Francisco,No,37.802071,-122.411004,4
San Francisco,No,37.720498,-122.443119,3
San Francisco,No,37.746699,-122.442833,3
San Francisco,No,37.750021,-122.415201,3
San Francisco,No,37.768881,-122.395521,3
San Francisco,No,37.776718,-122.495781,3
San Francisco,No,37.7795,-122.419233,3
San Francisco,No,37.786031,-122.437301,3
San Francisco,No,37.794487,-122.42227,3
San Francisco,No,37.797526,-122.464531,3
San Francisco,Yes,37.758085,-122.434801,3
San Francisco,Yes,37.820894,-122.369725,3
San Francisco,No,37.722302,-122.491129,2
San Francisco,No,37.736535,-122.45732,2
San Francisco,No,37.760412,-122.484966,2
San Francisco,No,37.770533,-122.445121,2
San Francisco,No,37.789168,-122.395009,2
San Francisco,No,37.791222,-122.402241,2
San Francisco,No,37.791998,-122.408653,2
San Francisco,No,37.800254,-122.436975,2
San Francisco,Yes,37.722302,-122.491129,2
San Francisco,Yes,37.736535,-122.45732,2
San Francisco,Yes,37.760412,-122.484966,2
San Francisco,Yes,37.770533,-122.445121,2
San Francisco,Yes,37.789168,-122.395009,2
San Francisco,Yes,37.791222,-122.402241,2
San Francisco,Yes,37.791998,-122.408653,2
San Francisco,Yes,37.800254,-122.436975,2
San Francisco,No,37.758085,-122.434801,1
San Francisco,No,37.820894,-122.369725,1
San Francisco,Yes,37.720498,-122.443119,1
San Francisco,Yes,37.746699,-122.442833,1
San Francisco,Yes,37.750021,-122.415201,1
San Francisco,Yes,37.768881,-122.395521,1
San Francisco,Yes,37.776718,-122.495781,1
San Francisco,Yes,37.7795,-122.419233,1
San Francisco,Yes,37.786031,-122.437301,1
San Francisco,Yes,37.794487,-122.42227,1
San Francisco,Yes,37.797526,-122.464531,1
San Gabriel,No,34.089927,-118.095645,4
San Gabriel,No,34.114772,-118.089431,3
San Gabriel,Yes,34.114772,-118.089431,2
San Gabriel,Yes,34.089927,-118.095645,1
San Geronimo,No,38.00474,-122.663717,4
San Gregorio,No,37.331762,-122.341444,4
San Jacinto,No,33.796568,-116.924723,3
San Jacinto,No,33.806708,-117.02007,3
San Jacinto,Yes,33.796568,-116.924723,1
San Jacinto,Yes,33.806708,-117.02007,1
San Joaquin,No,36.600193,-120.153393,3
San Joaquin,Yes,36.600193,-120.153393,1
San Jose,No,37.233226,-121.78809,4
San Jose,No,37.246064,-121.749494,4
San Jose,No,37.255479,-121.889838,4
San Jose,No,37.257063,-121.923037,4
San Jose,No,37.32886,-121.834567,4
San Jose,No,37.339533,-121.777179,4
San Jose,No,37.371862,-121.860349,4
San Jose,No,37.186141,-121.843554,3
San Jose,No,37.218705,-121.762429,3
San Jose,No,37.238758,-121.828375,3
San Jose,No,37.270938,-121.851046,3
San Jose,No,37.277592,-121.986477,3
San Jose,No,37.284265,-121.827673,3
San Jose,No,37.294926,-121.894763,3
San Jose,No,37.311088,-121.961786,3
San Jose,No,37.316146,-121.936285,3
San Jose,No,37.327069,-121.916819,3
San Jose,No,37.333851,-121.891147,3
San Jose,No,37.343827,-121.883119,3
San Jose,No,37.387027,-121.897775,3
San Jose,No,37.424655,-121.74841,3
San Jose,No,37.42765,-121.945416,3
San Jose,Yes,37.28682,-121.723877,3
San Jose,Yes,37.375156,-121.795867,3
San Jose,No,37.304681,-121.809955,2
San Jose,No,37.305622,-122.000887,2
San Jose,No,37.34667,-121.910019,2
San Jose,No,37.350284,-121.852855,2
San Jose,Yes,37.304681,-121.809955,2
San Jose,Yes,37.305622,-122.000887,2
San Jose,Yes,37.34667,-121.910019,2
San Jose,Yes,37.350284,-121.852855,2
San Jose,No,37.28682,-121.723877,1
San Jose,No,37.375156,-121.795867,1
San Jose,Yes,37.186141,-121.843554,1
San Jose,Yes,37.218705,-121.762429,1
San Jose,Yes,37.238758,-121.828375,1
San Jose,Yes,37.270938,-121.851046,1
San Jose,Yes,37.277592,-121.986477,1
San Jose,Yes,37.284265,-121.827673,1
San Jose,Yes,37.294926,-121.894763,1
San Jose,Yes,37.311088,-121.961786,1
San Jose,Yes,37.316146,-121.936285,1
San Jose,Yes,37.327069,-121.916819,1
San Jose,Yes,37.333851,-121.891147,1
San Jose,Yes,37.343827,-121.883119,1
San Jose,Yes,37.387027,-121.897775,1
San Jose,Yes,37.424655,-121.74841,1
San Jose,Yes,37.42765,-121.945416,1
San Juan Bautista,No,36.810568,-121.503022,3
San Juan Bautista,Yes,36.810568,-121.503022,1
San Juan Capistrano,No,33.521447,-117.602555,4
San Leandro,No,37.704384,-122.126703,4
San Leandro,No,37.717196,-122.159338,4
San Leandro,No,37.687264,-122.15728,3
San Leandro,Yes,37.687264,-122.15728,1
San Lorenzo,No,37.676249,-122.132415,3
San Lorenzo,Yes,37.676249,-122.132415,1
San Lucas,No,36.125529,-120.864443,2
San Lucas,Yes,36.125529,-120.864443,2
San Luis Obispo,No,35.236549,-120.727344,3
San Luis Obispo,No,35.233745,-120.626442,2
San Luis Obispo,Yes,35.233745,-120.626442,2
San Luis Obispo,Yes,35.236549,-120.727344,1
San Marcos,No,33.162624,-117.170863,4
San Marcos,No,33.119028,-117.166036,3
San Marcos,Yes,33.119028,-117.166036,2
San Marcos,Yes,33.162624,-117.170863,1
San Marino,No,34.122671,-118.112911,3
San Marino,Yes,34.122671,-118.112911,2
San Martin,No,37.084697,-121.606417,3
San Martin,Yes,37.084697,-121.606417,1
San Mateo,No,37.556094,-122.272437,4
San Mateo,No,37.538309,-122.305109,3
San Mateo,Yes,37.556634,-122.317723,3
San Mateo,No,37.590421,-122.306467,2
San Mateo,No,37.556634,-122.317723,1
San Mateo,Yes,37.538309,-122.305109,1
San Mateo,Yes,37.590421,-122.306467,1
San Miguel,No,35.886767,-120.608661,4
San Pablo,No,37.980269,-122.342635,3
San Pablo,Yes,37.980269,-122.342635,1
San Pedro,No,33.736387,-118.284363,4
San Pedro,No,33.744119,-118.31448,4
San Pedro,Yes,33.736387,-118.284363,1
San Pedro,Yes,33.744119,-118.31448,1
San Quentin,No,37.942551,-122.491642,4
San Rafael,No,37.972662,-122.491452,2
San Rafael,No,38.018065,-122.546024,2
San Rafael,Yes,37.972662,-122.491452,2
San Rafael,Yes,38.018065,-122.546024,2
San Ramon,No,37.766556,-121.976784,3
San Ramon,Yes,37.766556,-121.976784,1
San Simeon,No,35.746484,-121.223355,4
San Ysidro,No,32.555828,-117.040073,4
San Ysidro,Yes,32.555828,-117.040073,1
Sanger,No,36.819628,-119.440414,3
Sanger,Yes,36.819628,-119.440414,1
Santa Ana,No,33.719869,-117.907063,4
Santa Ana,No,33.748635,-117.906125,4
Santa Ana,No,33.748478,-117.858918,3
Santa Ana,No,33.765893,-117.881533,3
Santa Ana,No,33.714829,-117.872941,2
Santa Ana,No,33.766004,-117.786763,2
Santa Ana,Yes,33.714829,-117.872941,2
Santa Ana,Yes,33.766004,-117.786763,2
Santa Ana,Yes,33.748478,-117.858918,1
Santa Ana,Yes,33.765893,-117.881533,1
Santa Barbara,No,34.406256,-119.726936,4
Santa Barbara,No,34.460197,-119.802602,4
Santa Barbara,Yes,34.437945,-119.77191,4
Santa Barbara,No,34.037342,-119.80079,3
Santa Barbara,No,34.438581,-119.685368,3
Santa Barbara,No,34.419203,-119.710008,2
Santa Barbara,No,34.457541,-119.631072,2
Santa Barbara,Yes,34.419203,-119.710008,2
Santa Barbara,Yes,34.457541,-119.631072,2
Santa Barbara,Yes,34.037342,-119.80079,1
Santa Barbara,Yes,34.438581,-119.685368,1
Santa Clara,No,37.348129,-121.98469,4
Santa Clara,No,37.393554,-121.965114,3
Santa Clara,No,37.351214,-121.952417,2
Santa Clara,Yes,37.351214,-121.952417,2
Santa Clara,Yes,37.393554,-121.965114,1
Santa Clarita,No,34.502432,-118.41459,3
Santa Clarita,Yes,34.502432,-118.41459,2
Santa Cruz,No,37.007882,-122.065975,4
Santa Cruz,No,36.974575,-121.991149,3
Santa Cruz,No,37.031404,-121.981865,3
Santa Cruz,No,36.993451,-122.098858,2
Santa Cruz,Yes,36.993451,-122.098858,2
Santa Cruz,Yes,36.974575,-121.991149,1
Santa Cruz,Yes,37.031404,-121.981865,1
Santa Fe Springs,No,33.933565,-118.062611,4
Santa Fe Springs,Yes,33.933565,-118.062611,1
Santa Margarita,No,35.303926,-120.256567,4
Santa Maria,No,34.818227,-120.418784,4
Santa Maria,No,34.943523,-120.256729,4
Santa Maria,No,34.95934,-120.490081,4
Santa Monica,No,34.015481,-118.493231,5
Santa Monica,No,34.026334,-118.474222,5
Santa Monica,No,34.035849,-118.503508,4
Santa Monica,No,34.005439,-118.477507,3
Santa Monica,No,34.031529,-118.491156,3
Santa Monica,Yes,34.005439,-118.477507,2
Santa Monica,Yes,34.031529,-118.491156,2
Santa Monica,Yes,34.035849,-118.503508,1
Santa Paula,No,34.402343,-119.094824,2
Santa Paula,Yes,34.402343,-119.094824,2
Santa Rosa,No,38.488431,-122.752839,3
Santa Rosa,No,38.394091,-122.739814,2
Santa Rosa,No,38.439696,-122.668817,2
Santa Rosa,No,38.460517,-122.790335,2
Santa Rosa,No,38.468893,-122.580539,2
Santa Rosa,No,38.526941,-122.709096,2
Santa Rosa,Yes,38.394091,-122.739814,2
Santa Rosa,Yes,38.439696,-122.668817,2
Santa Rosa,Yes,38.460517,-122.790335,2
Santa Rosa,Yes,38.468893,-122.580539,2
Santa Rosa,Yes,38.526941,-122.709096,2
Santa Rosa,Yes,38.488431,-122.752839,1
Santa Ynez,No,34.630356,-120.032564,4
Santa Ysabel,No,33.174725,-116.743329,5
Santee,No,32.847336,-116.997605,3
Santee,Yes,32.847336,-116.997605,2
Saratoga,No,37.257772,-122.051824,4
Sausalito,Yes,37.848641,-122.515692,3
Sausalito,No,37.848641,-122.515692,1
Scotia,No,40.440636,-124.098739,4
Scott Bar,No,41.737962,-123.07557,4
Scotts Valley,No,37.070177,-122.010077,4
Seal Beach,No,33.75462,-118.071128,3
Seal Beach,Yes,33.75462,-118.071128,2
Seaside,No,36.625114,-121.823565,2
Seaside,Yes,36.625114,-121.823565,2
Sebastopol,No,38.398815,-122.861923,4
Seeley,Yes,32.790282,-115.689559,4
Seeley,No,32.790282,-115.689559,1
Seiad Valley,No,41.924174,-123.260788,2
Seiad Valley,Yes,41.924174,-123.260788,2
Selma,No,36.545322,-119.642281,2
Selma,Yes,36.545322,-119.642281,2
Sequoia National Park,No,36.527243,-118.594938,3
Sequoia National Park,Yes,36.527243,-118.594938,1
Shafter,No,35.490705,-119.286833,2
Shafter,Yes,35.490705,-119.286833,2
Shandon,No,35.634488,-120.293534,4
Shasta,No,40.617614,-122.512861,3
Shasta,Yes,40.617614,-122.512861,1
Shasta Lake,No,40.692523,-122.369876,3
Shasta Lake,Yes,40.692523,-122.369876,1
Shaver Lake,No,37.223,-119.001021,2
Shaver Lake,Yes,37.223,-119.001021,2
Sheep Ranch,No,38.244806,-120.417301,2
Sheep Ranch,Yes,38.244806,-120.417301,2
Sheridan,No,38.984756,-121.345074,3
Sheridan,Yes,38.984756,-121.345074,1
Sherman Oaks,No,34.147149,-118.463365,4
Sherman Oaks,Yes,34.146957,-118.432138,3
Sherman Oaks,No,34.146957,-118.432138,2
Sherman Oaks,Yes,34.147149,-118.463365,1
Shingle Springs,No,38.598936,-120.963092,4
Shingletown,No,40.497441,-121.827524,3
Shingletown,Yes,40.497441,-121.827524,1
Shoshone,No,35.924252,-116.188668,3
Shoshone,Yes,35.924252,-116.188668,1
Sierra City,Yes,39.600599,-120.636358,3
Sierra City,No,39.600599,-120.636358,1
Sierra Madre,No,34.168686,-118.057505,4
Sierra Madre,Yes,34.168686,-118.057505,1
Sierraville,No,39.559709,-120.345639,2
Sierraville,Yes,39.559709,-120.345639,2
Silverado,No,33.782346,-117.635263,2
Silverado,Yes,33.782346,-117.635263,2
Simi Valley,No,34.296813,-118.685703,4
Simi Valley,No,34.269449,-118.768471,3
Simi Valley,Yes,34.269449,-118.768471,1
Sloughhouse,No,38.470423,-121.114897,2
Sloughhouse,Yes,38.470423,-121.114897,2
Smartville,No,39.176595,-121.291692,4
Smith River,Yes,41.950683,-124.097094,4
Snelling,No,37.521708,-120.426843,2
Snelling,Yes,37.521708,-120.426843,2
Soda Springs,No,39.279068,-120.414275,2
Soda Springs,Yes,39.279068,-120.414275,2
Solana Beach,No,33.001813,-117.263628,3
Solana Beach,Yes,33.001813,-117.263628,2
Soledad,No,36.414216,-121.360597,4
Solvang,No,34.624399,-120.137875,3
Solvang,Yes,34.624399,-120.137875,1
Somerset,No,38.606703,-120.586659,4
Somes Bar,No,41.444606,-123.471895,3
Somes Bar,Yes,41.444606,-123.471895,1
Somis,No,34.297628,-119.014627,2
Somis,Yes,34.297628,-119.014627,2
Sonoma,No,38.25485,-122.461799,3
Sonoma,Yes,38.25485,-122.461799,1
Sonora,No,37.982716,-120.343732,4
Soquel,No,37.023669,-121.946461,4
Soulsbyville,No,37.990574,-120.261821,2
Soulsbyville,Yes,37.990574,-120.261821,2
South Dos Palos,Yes,36.959731,-120.653519,3
South Dos Palos,No,36.959731,-120.653519,1
South El Monte,No,34.04622,-118.053753,4
South El Monte,Yes,34.04622,-118.053753,1
South Gate,No,33.944624,-118.192615,5
South Lake Tahoe,Yes,38.911577,-120.106169,4
South Pasadena,Yes,34.110444,-118.156957,3
South Pasadena,No,34.110444,-118.156957,2
South San Francisco,No,37.654436,-122.426468,2
South San Francisco,Yes,37.654436,-122.426468,2
Spreckels,No,36.624641,-121.647195,4
Spring Valley,No,32.726627,-116.994608,4
Spring Valley,No,32.730264,-116.950963,4
Spring Valley,Yes,32.726627,-116.994608,1
Spring Valley,Yes,32.730264,-116.950963,1
Springville,No,36.245926,-118.693138,4
Squaw Valley,No,36.719141,-119.202677,2
Squaw Valley,Yes,36.719141,-119.202677,2
Standish,No,40.346634,-120.386422,4
Stanford,No,37.424342,-122.165641,4
Stanton,No,33.801869,-117.995068,4
Stanton,Yes,33.801869,-117.995068,1
Stevenson Ranch,No,34.364153,-118.615583,3
Stevenson Ranch,Yes,34.364153,-118.615583,2
Stevinson,No,37.316807,-120.855753,3
Stevinson,Yes,37.316807,-120.855753,1
Stinson Beach,No,37.921137,-122.657562,3
Stinson Beach,Yes,37.921137,-122.657562,1
Stirling City,No,39.904002,-121.527823,4
Stockton,No,37.946282,-121.139499,4
Stockton,No,37.954089,-121.329761,4
Stockton,No,37.965695,-121.260051,4
Stockton,No,37.902422,-121.440029,3
Stockton,No,37.974498,-121.319568,3
Stockton,No,38.002125,-121.324979,3
Stockton,No,38.029729,-121.387999,3
Stockton,No,38.033219,-121.297433,3
Stockton,Yes,38.044523,-121.348048,3
Stockton,No,37.959706,-121.287669,2
Stockton,No,38.049457,-121.21653,2
Stockton,Yes,37.959706,-121.287669,2
Stockton,Yes,38.049457,-121.21653,2
Stockton,No,38.044523,-121.348048,1
Stockton,Yes,37.902422,-121.440029,1
Stockton,Yes,37.974498,-121.319568,1
Stockton,Yes,38.002125,-121.324979,1
Stockton,Yes,38.029729,-121.387999,1
Stockton,Yes,38.033219,-121.297433,1
Stonyford,No,39.288127,-122.415841,4
Stratford,No,36.175255,-119.813805,3
Stratford,Yes,36.175255,-119.813805,1
Strathmore,No,36.141319,-119.129075,3
Strathmore,Yes,36.141319,-119.129075,1
Strawberry Valley,No,39.58458,-121.093256,2
Strawberry Valley,Yes,39.58458,-121.093256,2
Studio City,No,34.139082,-118.39275,5
Sugarloaf,No,34.243088,-116.830015,3
Sugarloaf,Yes,34.243088,-116.830015,1
Suisun City,No,38.197907,-122.017258,4
Sultana,No,36.545353,-119.338535,4
Summerland,Yes,34.420998,-119.60137,3
Summerland,No,34.420998,-119.60137,1
Sun City,No,33.69887,-117.25071,3
Sun City,No,33.739412,-117.173334,3
Sun City,No,33.707483,-117.200006,2
Sun City,Yes,33.707483,-117.200006,2
Sun City,Yes,33.69887,-117.25071,1
Sun Valley,No,34.231053,-118.338307,4
Sun Valley,Yes,34.231053,-118.338307,1
Sunland,No,34.282704,-118.312929,4
Sunland,Yes,34.282704,-118.312929,1
Sunnyvale,No,37.3511,-122.037311,4
Sunnyvale,No,37.378541,-122.020456,3
Sunnyvale,No,37.421633,-122.009613,3
Sunnyvale,Yes,37.378541,-122.020456,1
Sunnyvale,Yes,37.421633,-122.009613,1
Sunol,No,37.587494,-121.862856,3
Sunol,Yes,37.587494,-121.862856,1
Sunset Beach,No,33.719221,-118.073596,3
Sunset Beach,Yes,33.719221,-118.073596,2
Surfside,No,33.728273,-118.085304,5
Susanville,No,40.559177,-120.612113,2
Susanville,Yes,40.559177,-120.612113,2
Sutter,No,39.172777,-121.805845,3
Sutter,Yes,39.172777,-121.805845,1
Sutter Creek,No,38.432145,-120.77069,3
Sutter Creek,Yes,38.432145,-120.77069,1
Sylmar,No,34.321621,-118.399841,4
Sylmar,Yes,34.321621,-118.399841,1
Taft,No,35.184837,-119.402525,2
Taft,Yes,35.184837,-119.402525,2
Tahoe City,No,39.178337,-120.162806,3
Tahoe City,Yes,39.178337,-120.162806,1
Tahoe Vista,No,39.24124,-120.054765,2
Tahoe Vista,Yes,39.24124,-120.054765,2
Tahoma,No,39.061227,-120.179546,2
Tahoma,Yes,39.061227,-120.179546,2
Tarzana,No,34.157137,-118.548511,3
Tarzana,Yes,34.157137,-118.548511,2
Taylorsville,No,40.053684,-120.743116,3
Taylorsville,Yes,40.053684,-120.743116,1
Tecate,No,32.587557,-116.636816,5
Tecopa,No,35.824572,-116.274755,2
Tecopa,Yes,35.824572,-116.274755,2
Tehachapi,No,35.073777,-118.652112,3
Tehachapi,Yes,35.073777,-118.652112,1
Tehama,No,40.021787,-122.127576,4
Temecula,No,33.475493,-117.219551,2
Temecula,No,33.507255,-117.029473,2
Temecula,No,33.540604,-117.10909,2
Temecula,Yes,33.475493,-117.219551,2
Temecula,Yes,33.507255,-117.029473,2
Temecula,Yes,33.540604,-117.10909,2
Temple City,No,34.101608,-118.055848,5
Templeton,Yes,35.536115,-120.739231,3
Templeton,No,35.536115,-120.739231,1
Termo,No,41.027281,-120.669427,3
